physio_file	candidate_source	variable	value	units	confidence	notes
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.ecg					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.puls					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
/lustre07/scratch/alexrees/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.resp					NONE	No explicit ECG/RESP/PULS acquisition sampling-rate label with units was found. Freq Per, bpm, period, TR, display fps, and unlabeled PMU preamble values were rejected.
