filepath	subject_candidate	session_candidate	extension	size_bytes	version	header_tokens	log_start_mdh_time	log_stop_mdh_time	log_start_mpcu_time	log_stop_mpcu_time	nr_trig	nr_mp	nr_arr	acq_win	ecg_freq_per	puls_freq_per	resp_freq_per	ext_freq_per	ext2_freq_per	footer_complete	notes
/lustre07/scratch/alexrees/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.puls	SUBC30	ses-02	.puls	15876998	LOGVERSION_PULS	1 2 40 280	48240597	56171312	48240187	56170712	2124	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC30-SESSION2-2024JUL20/SUBC30-Session02-2024JUL20-peripheral/SUBC30_Session2_2024JUL20.resp	SUBC30	ses-02	.resp	15362117	LOGVERSION_RESP	1 2 20 2	48240087	56171312	48239680	56170712	2124	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.ecg	SUBC30	ses-01	.ecg	57744	LOGVERSION	1 1 2 40 280	49119192	49125347	49119327	49125482	0	0	0	0	0 0	0 0	15 3800	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.puls	SUBC30	ses-01	.puls	17511286	LOGVERSION_PULS	1 2 40 280	49120222	57880682	49120355	57880355	2125	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC30_Session01_2024JAN19/SUBC30_Session01_2024JAN19_Peripheral/SUBC30_Session01_2024JAN19.resp	SUBC30	ses-01	.resp	17163203	LOGVERSION_RESP	1 2 20 2	49119710	57880685	49119845	57880355	2125	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ecg	SUBC31	ses-01	.ecg	71250	LOGVERSION	1 1 2 40 280	60688565	60696187	60689055	60696680	0	0	0	0	0 0	116 517	11 5100	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.puls	SUBC31	ses-01	.puls	9401981	LOGVERSION_PULS	1 2 40 280	60689595	65376692	60690082	65377292	2124	0	0	82	0 0	0 0	6 9280	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.resp	SUBC31	ses-01	.resp	9159722	LOGVERSION_RESP	1 2 20 2	60689082	65376692	60689572	65377292	2124	0	0	82	0 0	0 0	6 9280	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.ecg	SUBC32	ses-01	.ecg	67636	LOGVERSION	1 1 2 40 280	40115562	40122792	40115882	40123112	0	0	0	0	0 0	0 0	12 4780	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.puls	SUBC32	ses-01	.puls	9251666	LOGVERSION_PULS	1 2 40 280	40116592	44741957	40116910	44742417	2124	0	0	0	0 0	0 0	11 5020	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC32_Session01_2024FEB03/SUBC32_Session01_2024FEB03_Peripheral/SUBC32_SESSION01_2024FEB03.resp	SUBC32	ses-01	.resp	9037859	LOGVERSION_RESP	1 2 20 2	40116080	44741960	40116397	44742417	2124	0	0	0	0 0	0 0	11 5320	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.ecg	SUBC033	ses-01	.ecg	60852	LOGVERSION	1 1 2 40 280	52269595	52276087	52267992	52274485	0	0	0	0	0 0	54 1092	18 3320	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.puls	SUBC033	ses-01	.puls	5999295	LOGVERSION_PULS	1 2 40 280	52270625	55267915	52269020	55266325	2084	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC33_Session01_2024FEB09/SUBC33_Sesion01_2024FEB09_Peripheral/SUBC033_SESSION01_2024FEB09.resp	SUBC033	ses-01	.resp	5832572	LOGVERSION_RESP	1 2 20 2	52270112	55267917	52268510	55266325	2084	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.ecg	SUBC34	ses-01	.ecg	40335	LOGVERSION	1 1 2 40 280	48463032	48467295	48462837	48467100	0	0	0	0	0 0	61 980	18 3320	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.puls	SUBC34	ses-01	.puls	5994358	LOGVERSION_PULS	1 2 40 280	48464062	51471285	48463865	51470120	2084	0	0	382	0 0	58 1023	18 3240	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC34_Session1_2024FEB12/SUBC34_Session1_2024FEB12_Peripheral/SUBC34_Session01_2024FEB12.resp	SUBC34	ses-01	.resp	5868267	LOGVERSION_RESP	1 2 20 2	48463552	51471287	48463355	51470120	2084	0	0	382	0 0	58 1027	17 3340	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.ecg	SUBC35	ses-01	.ecg	77709	LOGVERSION	1 1 2 40 280	64639412	64647740	64638575	64646897	0	0	0	0	0 0	61 975	19 3140	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.puls	SUBC35	ses-01	.puls	7617505	LOGVERSION_PULS	1 2 40 280	64640442	68458782	64639602	68458370	2086	0	0	694	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC35_SESSION01_2024FEB20/SUBC35_Session01_2024FEB20_Physio/subc35_sESSION01_2024feb20.resp	SUBC35	ses-01	.resp	7575142	LOGVERSION_RESP	1 2 20 2	64639932	68458785	64639092	68458370	2086	0	0	694	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.ecg	SUBC36	ses-01	.ecg	41345	LOGVERSION	1 1 2 40 280	54471937	54476310	54471912	54476285	0	0	0	0	0 0	56 1067	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.puls	SUBC36	ses-01	.puls	6206088	LOGVERSION_PULS	1 2 40 280	54472967	57573975	54472940	57573937	2084	0	0	432	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC36_SESSION01_27_FEB2024/SUBC36_SESSION01_27FEB2024_peripheral/SUBC36_SESSION01_27FEB2024.resp	SUBC36	ses-01	.resp	6057767	LOGVERSION_RESP	1 2 20 2	54472455	57573977	54472430	57573937	2084	0	0	432	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.ecg	SUBC036	ses-02	.ecg	51685	LOGVERSION	1 1 2 40 280	33725555	33731052	33725752	33731250	0	0	0	0	0 0	196 305	7 7640	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.puls	SUBC036	ses-02	.puls	5929179	LOGVERSION_PULS	1 2 40 280	33726585	36667447	33726780	36668192	2128	0	0	169	0 0	173 345	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC36_Session02_2024AUG24/peripheral/SUBC036-Scan2-AUG24-2024.resp	SUBC036	ses-02	.resp	5855899	LOGVERSION_RESP	1 2 20 2	33726075	36667450	33726272	36668192	2128	0	0	169	0 0	203 295	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.ecg	SUBC37	ses-01	.ecg	174197	LOGVERSION	1 1 2 40 280	42362275	42381087	42361812	42380625	0	0	0	0	0 0	65 915	10 5500	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.puls	SUBC37	ses-01	.puls	7979008	LOGVERSION_PULS	1 2 40 280														no	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC37_SESSION01_29FEB2024/SUBC37_SESSION01_29FEB2024_peripheral/SUBC37_SESSION01_29FEB2024.resp	SUBC37	ses-01	.resp	7962624	LOGVERSION_RESP	1 2 20 2														no	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.ecg	SUBC038	ses-01	.ecg	43186	LOGVERSION	1 1 2 40 280	52940852	52945425	52939352	52943925	0	0	0	0	0 0	73 812	16 3600	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.puls	SUBC038	ses-01	.puls	6462411	LOGVERSION_PULS	1 2 40 280	52941882	56175237	52940380	56173510	2084	0	0	628	0 0	0 0	17 3360	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC38_Session01_2024MAR07/SUBC38_Session01_2024MAR07_peripheral/SUBC038_Session1_2024MAR7.resp	SUBC038	ses-01	.resp	6324611	LOGVERSION_RESP	1 2 20 2	52941370	56175240	52939870	56173510	2084	0	0	628	0 0	0 0	17 3360	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.ecg	SUBC39	ses-01	.ecg	2761104	LOGVERSION	1 1 2 40 280	34966042	35265900	34965887	35265905	54	0	0	86	0 0	64 930	23 2540	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.puls	SUBC39	ses-01	.puls	599437	LOGVERSION_PULS	1 2 40 280	34967072	35265900	34966915	35265902	55	0	0	95	0 0	63 951	23 2600	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC39_Session01_2024MAR10/SUBC39_Session01_2024MAR10_Peripheral/SUBC39_Session01_2024MAR10.resp	SUBC39	ses-01	.resp	566872	LOGVERSION_RESP	1 2 20 2	34966560	35265900	34966402	35265902	55	0	0	95	0 0	64 930	23 2600	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.ecg	SUBC40	ses-01	.ecg	61154	LOGVERSION	1 1 8 40 280	61628295	61634820	61630000	61636525	2124	0	0	0	0 0	45 1328	18 3240	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.puls	SUBC40	ses-01	.puls	7849854	LOGVERSION_PULS	1 8 40 280	61629325	65570362	61631027	65571955	4208	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_SESSION01_2024MAR18/SUBC40_Session01_2024MAR18_Peripheral/SUBC40_Session01_2024MAR18.resp	SUBC40	ses-01	.resp	7704774	LOGVERSION_RESP	1 8 20 2	61628815	65570362	61630517	65571955	4208	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.ecg	SUBC40	ses-02	.ecg	33113	LOGVERSION	1 1 2 40 280	34268237	34271715	34268680	34272157	0	0	0	0	0 0	57 1036	15 3820	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.puls	SUBC40	ses-02	.puls	6665995	LOGVERSION_PULS	1 2 40 280	34269267	37608822	34269707	37608615	2084	0	0	275	0 0	53 1112	13 4520	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC40_Session02_2024OCT05/SUBC040-Session2-2024OCT05-periphery/SUBC40-Session2-2024OCT05.resp	SUBC40	ses-02	.resp	6651298	LOGVERSION_RESP	1 2 20 2	34268757	37608825	34269200	37608615	2084	0	0	275	0 0	54 1106	13 4520	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.ecg	SUBC41	ses-01	.ecg	228660	LOGVERSION	1 1 2 40 280	57322962	57347697	57322155	57346887	0	0	0	0	0 0	59 1006	11 5340	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.puls	SUBC41	ses-01	.puls	7488268	LOGVERSION_PULS	1 2 40 280	57323992	61076602	57323182	61075077	2311	0	0	692	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session01_2024MAR21/SUBC41_Session01_2024MAR21_Peripheral/SUBC41_SESSION01_2024MAR21.resp	SUBC41	ses-01	.resp	7368801	LOGVERSION_RESP	1 2 20 2	57323480	61076605	57322672	61075077	2311	0	0	692	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.ecg	SUBC041	ses-02	.ecg	68445	LOGVERSION	1 1 2 40 280	64575410	64582727	64573895	64581212	0	0	0	0	0 0	64 930	15 3880	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.puls	SUBC041	ses-02	.puls	6323310	LOGVERSION_PULS	1 2 40 280	64576440	67746462	64574922	67744580	2084	0	0	478	0 0	0 0	17 3440	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC41_Session02_2024OCT04/SUBC041_Session02_2024OCT04_peripheral/SUBC041_Session02_2024OCT04.resp	SUBC041	ses-02	.resp	6336494	LOGVERSION_RESP	1 2 20 2	64575927	67746462	64574410	67744580	2084	0	0	478	0 0	0 0	17 3440	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.ecg	SUBC42	ses-01	.ecg	144546	LOGVERSION	1 1 2 40 280	35038887	35054477	35038437	35054027	0	0	0	0	0 0	0 0	12 4720	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.puls	SUBC42	ses-01	.puls	14363889	LOGVERSION_PULS	1 2 40 280	35039917	42225857	35039465	42225132	2152	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC42_Session01_2024MAY06/SUBC42_Session01_2024MAY06_Peripheral/SUBC42_Session01_2024MAY06.resp	SUBC42	ses-01	.resp	14249495	LOGVERSION_RESP	1 2 20 2	35039407	42225860	35038955	42225132	2152	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.ecg	SUBC42	ses-02	.ecg	55404	LOGVERSION	1 1 8 40 280	55799340	55805237	55798035	55803935	2164	0	0	0	0 0	66 905	16 3700	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.puls	SUBC42	ses-02	.puls	5330005	LOGVERSION_PULS	1 8 40 280	55800367	58458382	55799062	58457392	4247	0	0	592	0 0	68 878	18 3320	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC42_Session02_2024NOV08/SUBC042_Session02_2024NOV08_peripheral/SUBC42-Session2-2024NOV08.resp	SUBC42	ses-02	.resp	5230820	LOGVERSION_RESP	1 8 20 2	55799855	58458385	55798552	58457392	4246	0	0	592	0 0	68 877	18 3320	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ecg	SUBC43	ses-01	.ecg	120832	LOGVERSION	1 1 2 40 280	56414805	56427817	56413682	56426695	0	0	0	0	0 0	0 0	12 4640	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.puls	SUBC43	ses-01	.puls	6994917	LOGVERSION_PULS	1 2 40 280	56415835	59913097	56414710	59911742	2084	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.resp	SUBC43	ses-01	.resp	6951101	LOGVERSION_RESP	1 2 20 2	56415322	59913100	56414200	59911742	2084	0	0	0	0 0	0 0	0 0	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ecg	SUBC044	ses-02	.ecg	62185	LOGVERSION	1 1 2 40 280	51511705	51518342	51510057	51516692	0	0	0	0	0 0	75 795	9 6280	0 0	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.puls	SUBC044	ses-02	.puls	5501393	LOGVERSION_PULS	1 2 40 280	51512735	54258170	51511085	54256812	2084	0	0	326	0 0	0 0	7 7840	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
/lustre07/scratch/alexrees/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.resp	SUBC044	ses-02	.resp	5433829	LOGVERSION_RESP	1 2 20 2	51512225	54258172	51510575	54256812	2084	0	0	326	0 0	0 0	7 7840	64 937	0 0	yes	Freq Per values are physiological rate/period summaries, not acquisition sampling frequencies. MDH/MPCU values are literal scanner-clock ticks, not BIDS StartTime.
